sampleID;CLEC3A;CPB1;SCGB2A2;SCGB1D2;TFF1;MUCL1;GSTM1;PIP;ADIPOQ;ADH1B;HMGCS2;S100A7;CYP2B7P1;TAT;ANKRD30A;PRAME;CYP4Z1;SERPINA6;AGR3;UGT2B11;MUC6;KCNJ3;TFAP2B;MYBPC1;DHRS2;C4orf7;SLC30A8;KRT14;SOX10;STAC2;GABRP;CEACAM5;KRT5;COL2A1;TUSC5;GP2;VSTM2A;CALML5;GSTT1;FABP7;LEP;C1orf64;TFF3;PIGR;CRABP1;CST1;MUC5B;SYT13;GRIA2;KRT6B;PAM50_Label
TCGA-A8-A08I-01;10.8072;6.0217;12.1237;9.0474;10.3909;7.8836;3.9391;7.4516;4.6464;6.5043;9.6819;0.0;7.3223;11.6234;11.1997;9.7463;4.8805;7.3063;9.7908;0.7327;7.5346;4.3038;9.3482;6.349;7.3998;5.2163;0.0;6.9629;3.5069;3.0495;5.1904;8.3851;7.0007;9.6557;2.887;11.2793;8.4958;0.9126;0.5273;1.2163;0.5273;8.9574;7.6642;8.0198;7.5139;7.6341;4.7207;10.3801;6.4544;2.654;LumB
TCGA-A8-A08J-01;8.8395;17.0251;13.0305;11.0116;7.0046;3.0564;2.5826;6.5207;6.3664;5.2577;7.9934;5.679;9.3077;0.4144;8.6754;9.2482;6.3664;0.0;9.8924;11.981;1.8724;9.747;7.5049;0.4144;10.0623;0.0;12.4375;8.798;1.735;0.7358;4.027;14.209;8.7408;4.343;3.6978;8.267;0.9986;7.1435;9.8706;0.0;1.4132;9.6001;8.919;6.0269;4.4567;7.7114;11.8747;8.4428;4.9972;6.3547;Her2
TCGA-A8-A08L-01;2.1667;11.1039;4.8219;3.3506;4.0204;8.6477;10.3388;3.5197;7.675;7.9402;10.1487;1.5378;0.7088;4.7557;10.0171;6.6931;5.3567;0.0;5.6119;0.9648;12.3744;2.3574;12.9289;5.9071;5.0183;2.8131;9.6925;0.9648;1.3709;2.7465;5.7796;8.1449;4.8852;5.0601;4.3472;8.222;2.7014;11.2245;9.2096;3.305;2.3574;4.8852;10.4464;1.823;10.2045;8.6602;6.5971;11.4359;1.9468;5.8763;Her2
TCGA-A8-A08O-01;3.459;8.5873;6.6696;4.8325;11.5786;5.2348;10.8416;4.8944;10.5201;11.4281;3.459;1.1697;7.238;3.0871;10.7225;11.3419;1.9693;1.807;11.0972;0.5023;4.5795;7.5643;5.7297;4.9144;8.9144;2.4808;2.9382;11.4403;7.5864;7.476;11.0066;3.3454;11.4334;10.3463;7.0602;5.0476;5.0403;5.5231;0.8743;2.3689;4.653;9.5116;11.5838;8.3865;3.3454;6.8627;5.8069;8.5185;3.6625;8.3556;LumA
TCGA-A8-A08P-01;0.0;3.8348;11.7184;10.1686;9.5732;6.5712;0.8514;2.7289;4.7621;2.6386;6.41;4.7834;8.484;0.0;0.0;4.7187;6.6192;0.0;12.2926;1.3832;7.5009;3.3573;6.5216;0.0;6.5025;3.111;3.2394;7.9323;2.2075;0.4876;5.8301;8.9588;8.1233;5.7353;1.1416;8.5065;8.7578;9.1134;8.8398;0.0;1.3832;6.3894;10.3342;9.8414;5.6911;7.0453;11.4004;8.1784;0.0;6.4303;LumB
TCGA-A8-A08R-01;0.0;0.0;4.4468;3.1127;0.0;9.0069;6.2473;2.4828;4.2287;4.8036;2.0215;1.6517;1.9084;0.6889;0.6889;5.4236;1.3391;0.6889;0.0;0.0;3.2582;0.0;3.7598;6.8318;2.8926;6.5966;2.6327;10.6028;12.0265;4.4264;13.9287;0.0;6.7562;4.4867;1.6517;0.0;0.6889;3.8544;8.9348;5.4939;0.9396;0.0;0.3852;4.1313;9.6125;4.6713;11.5679;1.7858;0.3852;11.4334;Basal
TCGA-A8-A08S-01;14.3375;8.4447;13.9576;13.0339;7.7277;3.1802;10.0525;9.1647;6.7389;5.6995;8.7962;6.4181;12.7352;2.6969;0.0;2.6969;10.2377;0.0;11.1405;0.4034;2.6969;7.7233;8.8496;2.6969;7.3792;4.1517;7.8954;5.8999;6.2812;4.4573;6.6066;6.9828;5.8524;4.9542;3.8628;11.725;0.0;12.1447;10.1046;1.9647;2.2842;9.1975;9.7357;10.6815;6.5481;4.9239;7.8797;13.4037;0.9765;4.1517;LumB
TCGA-A8-A08T-01;0.0;12.1568;10.3397;8.779;12.3994;1.5834;0.9988;9.0717;6.6558;7.3345;9.1346;3.1678;10.2656;1.221;11.632;6.3014;12.0216;0.9988;11.4743;1.4135;5.9362;5.5212;11.1821;0.736;5.3434;3.2709;7.9634;0.9988;1.221;0.9988;5.1676;7.1406;2.32;1.9982;3.9046;11.724;7.265;2.1136;2.1136;0.736;1.4135;9.57;11.9528;12.0423;6.6221;11.8583;10.0592;11.925;0.4145;0.4145;LumA
TCGA-A8-A08X-01;0.0;1.1382;10.2613;6.4996;0.0;13.8916;1.7665;7.114;0.6786;2.2027;0.0;6.1792;3.1387;2.001;0.0;7.6292;7.3971;0.0;0.0;6.8575;2.8085;0.0;10.343;3.3231;8.8986;3.0368;2.001;7.7984;2.3796;12.8923;8.3642;7.8889;13.8552;0.0;0.0;1.1382;0.0;12.3738;7.7428;5.2568;0.0;0.0;5.1632;1.7665;6.5374;6.1306;5.8742;2.5372;1.1382;6.3483;Her2
TCGA-A8-A08Z-01;0.0;6.7203;1.2051;0.7248;9.552;2.0921;0.0;2.9734;4.5757;4.3168;0.0;1.5647;12.0513;1.8524;10.159;11.45;8.5508;3.4748;9.0773;1.3961;5.985;0.9848;11.4651;0.0;3.7088;0.0;8.8523;4.8451;1.7157;2.7111;4.386;5.2183;6.738;6.4184;1.9772;8.7466;0.0;6.8606;8.7223;0.0;2.1985;3.6723;10.4608;6.1129;5.3965;7.5869;4.0012;11.4672;1.2051;3.2457;LumA
TCGA-A8-A090-01;0.0;0.0;7.0652;3.2721;3.8635;0.8099;0.0;12.2527;9.118;9.1933;4.7131;0.461;14.7193;1.3255;2.7329;1.5274;1.8623;7.5983;11.6979;0.0;0.8099;0.461;8.9568;1.0906;4.3094;1.3255;3.7059;8.6375;4.9773;4.6277;7.8709;8.9436;9.6261;2.4643;6.8276;3.0927;0.0;2.8878;8.5092;0.0;5.0447;6.1351;8.5431;4.1349;2.0044;8.8678;2.7329;7.4847;2.5595;7.8213;LumA
TCGA-A8-A091-01;0.5749;19.8177;5.1897;3.5869;8.4271;6.6979;1.9773;7.1145;9.6203;8.7601;5.6285;0.0;7.1671;7.285;12.2519;0.5749;10.0608;0.5749;3.6445;6.8015;3.4319;4.4788;11.9902;1.5648;6.5092;3.8544;3.3649;7.6064;5.1897;5.9701;6.9212;6.4498;7.9949;14.9834;6.6876;14.1599;2.1849;1.5648;9.1822;1.6795;4.3974;10.2777;12.7574;5.1404;2.6184;8.4992;3.5869;4.2001;2.5597;3.5269;LumA
TCGA-A8-A092-01;11.9468;9.9725;14.9815;13.7204;12.4701;10.7605;2.6546;5.1823;5.959;4.9548;9.0524;0.0;12.6166;2.356;9.981;9.6066;5.9033;1.9791;10.0678;5.1452;5.1468;6.5589;11.874;3.0112;8.6545;0.3722;3.3807;8.9237;4.4523;1.8672;6.0642;10.3649;9.1401;8.7659;3.0629;9.8841;5.765;7.8887;8.9659;0.0;1.1223;10.1704;13.747;7.0693;7.0373;8.7274;10.6686;9.6611;0.9129;7.1934;LumB
TCGA-A8-A093-01;11.7054;9.9822;1.8551;0.7264;10.4149;0.0;6.2216;8.6599;9.9606;8.6387;11.1088;0.0;12.7288;1.3984;10.5813;0.4084;9.8757;0.4084;11.8514;0.4084;0.0;10.703;11.0696;2.2015;11.3746;0.4084;7.1096;7.6646;4.0903;1.5673;5.7725;9.8298;7.8561;1.2072;7.1633;8.855;2.3653;3.3909;10.0168;0.4084;4.6373;6.337;10.0823;7.3398;0.0;11.2729;0.7264;10.8539;4.3896;5.5488;LumA
TCGA-A8-A094-01;10.7565;0.0;17.6926;13.9033;8.7899;14.6247;6.2231;14.4355;2.0437;0.0;8.1206;9.7698;1.8067;13.7419;10.098;4.6996;10.0881;0.0;8.1558;8.85;6.9548;9.158;12.3358;2.8572;12.0326;5.0104;8.1303;9.9913;2.8572;1.8067;6.4043;10.6348;10.2618;1.8067;1.1694;8.9714;0.0;7.5187;10.9692;3.5383;1.8067;9.0568;9.0363;7.703;5.8225;8.7714;11.0632;2.4255;0.0;8.9678;Her2
TCGA-A8-A095-01;13.126;6.2089;14.6416;11.2264;12.1182;8.2423;2.618;10.6046;9.5098;9.9766;11.5027;8.0801;6.5469;7.3308;9.2683;4.6818;9.6785;8.3417;10.8129;3.9737;9.0488;9.6652;11.5997;9.9343;7.0909;2.3536;8.334;9.1436;4.6428;4.6818;5.6922;8.9829;9.2731;3.0346;6.5679;8.6443;10.4431;6.105;9.9643;0.0;5.3484;6.9013;11.8205;7.5418;4.0371;9.1985;11.7556;11.3168;10.0263;7.0088;LumB
TCGA-A8-A096-01;7.7719;4.3966;9.4462;7.2127;11.0112;0.0;9.4475;11.1594;4.5716;3.2583;2.5887;0.0;11.2059;1.032;10.9617;0.8765;8.9514;9.8246;11.5137;6.6642;0.2738;10.9579;2.8198;0.0;10.7257;0.5039;2.5377;1.032;0.2738;1.032;2.4848;13.6711;6.3882;1.4179;2.3729;4.9874;0.0;5.9693;9.2521;0.0;0.5039;10.6047;11.5844;4.0413;1.5265;11.658;15.0298;12.9416;9.0457;2.638;LumB
TCGA-A8-A097-01;9.8806;0.86;12.6756;8.1897;2.6234;14.2209;1.2379;5.7902;8.6482;8.5771;5.552;1.537;9.9976;2.962;2.3435;8.7113;11.0331;5.8795;12.793;1.2379;2.7454;10.6475;5.9823;1.7846;10.9398;6.3473;5.0937;11.0867;7.3601;8.4086;9.2785;13.9485;10.8159;10.353;6.1406;3.1056;1.2379;2.8578;8.4706;3.3936;6.1183;5.9124;7.533;11.289;10.8167;7.8976;4.3036;4.09;1.2379;9.3725;LumA
TCGA-A8-A099-01;12.2456;12.2731;13.4279;13.6243;13.5581;3.3291;0.3405;13.5169;1.2208;1.9738;11.3285;0.0;12.5246;0.3405;11.3398;3.5419;6.2389;8.8079;12.0397;1.6459;0.0;8.1736;7.0175;1.3768;4.8946;0.3405;9.9897;0.3405;0.3405;0.0;3.9915;12.4591;3.6063;0.6157;0.0;12.9681;0.0;3.5085;10.5252;0.0;0.0;9.424;13.3461;9.4043;6.8938;12.2489;4.0621;11.3937;0.0;0.3405;LumA
TCGA-A8-A09A-01;0.0;9.4747;3.9957;1.4918;10.4378;8.8383;10.6516;7.7654;9.4654;9.6759;5.575;0.9307;10.1509;8.2049;8.5794;0.5391;2.3442;0.5391;12.5409;3.1215;4.8849;11.1497;6.673;3.6759;12.3492;2.5811;7.6819;10.5423;8.2181;8.3034;10.3413;1.7073;11.6446;12.8099;6.6008;10.588;8.1172;6.6858;0.0;4.388;4.5915;9.5083;13.5768;8.8554;5.6156;4.8849;9.9362;4.7456;1.4918;9.0318;LumA
TCGA-A8-A09B-01;13.6142;17.7662;14.2148;12.8171;10.0722;10.3679;2.2724;6.2055;10.6863;10.6256;9.8042;12.6646;10.8315;6.2523;9.8978;9.9151;7.3109;6.4435;11.5248;3.6024;8.9087;8.8951;11.444;5.781;13.9371;0.7626;8.9751;8.1506;5.2046;5.826;6.6527;11.4852;7.982;0.7626;8.3237;8.048;8.6652;6.2849;0.4311;0.0;6.6527;8.3127;9.8187;5.031;4.3332;9.0585;2.7165;10.8414;2.7165;6.3168;LumA
TCGA-A8-A09C-01;7.912;8.2682;8.0583;4.9026;10.1646;5.6306;3.2579;7.3107;10.0929;10.7209;7.6138;0.0;9.2957;2.4957;9.7089;10.5252;6.0667;7.1854;11.4001;6.0583;2.4957;6.8571;7.8839;4.1805;10.7615;0.0;7.2712;6.4012;2.6676;1.6515;3.7154;9.475;6.5012;7.4079;7.7986;6.4898;9.3795;3.6348;10.2597;0.0;5.6201;9.8684;11.979;5.5001;1.4775;7.8374;1.4775;7.5953;9.8349;3.4586;LumB
TCGA-A8-A09D-01;0.4865;15.1497;4.4228;0.4865;12.2722;7.9819;8.755;7.287;13.4914;13.1068;2.073;1.9285;7.4447;5.0478;7.3872;9.1394;3.5639;0.0;10.8295;1.3806;13.3181;4.6472;1.5873;0.0;15.2266;0.0;4.8613;3.7036;0.4865;2.7254;5.5944;7.2418;3.3536;3.7036;11.2194;6.4196;7.3635;5.2589;9.9321;0.0;10.9219;9.1384;10.9447;0.4865;8.7802;10.0639;6.2011;8.9652;0.4865;0.0;LumA
TCGA-A8-A09E-01;13.6994;5.327;14.0213;11.9599;10.4583;4.2347;0.4725;7.5137;9.62;10.0761;10.4456;0.0;13.3572;0.0;7.3348;4.9467;2.4983;8.2052;12.2843;0.0;0.0;7.1543;3.064;0.0;10.5152;3.064;2.6838;7.04;3.3093;2.8481;5.5699;12.6252;7.4921;1.7334;7.3068;8.5743;0.0;3.7442;10.2733;1.1128;4.5531;10.2227;13.6836;7.3279;10.0357;7.547;5.9505;10.892;10.8535;4.8139;LumB
TCGA-A8-A09G-01;12.0583;0.689;9.1603;6.2361;6.2536;17.3391;2.7026;16.4954;8.991;8.8574;13.3556;0.3853;0.689;3.0072;11.3845;8.7961;12.216;0.0;10.3911;7.2465;7.348;2.3159;12.4184;5.1028;2.1266;3.6935;3.5873;7.3881;3.7272;4.3851;5.6607;12.8019;7.8023;0.0;6.1763;8.707;3.1222;13.5456;8.6499;6.0751;4.526;9.0125;10.9795;15.176;2.5601;4.9823;17.398;8.0738;0.0;2.1266;Her2
TCGA-A8-A09I-01;14.3197;6.0721;14.0966;9.5735;11.8275;4.2189;0.4859;12.318;6.5378;6.0635;11.2988;10.4041;9.5261;12.0032;9.3491;3.5865;10.763;2.5375;11.7002;5.0365;0.2633;1.6792;11.1099;1.6792;7.0129;2.3233;12.9954;7.1269;3.2943;1.4866;5.0548;11.2451;7.5174;2.4868;3.461;9.0467;4.2612;4.4479;8.7249;0.8488;3.1059;6.9836;9.1989;5.7077;5.3308;1.0009;12.3354;8.4255;1.4866;6.8295;LumB
TCGA-A8-A09K-01;0.0;7.2836;0.5077;0.5077;1.1798;3.3617;5.5539;0.5077;7.0418;6.5772;4.2583;0.0;13.5988;0.5077;8.3608;3.3617;1.9828;2.8732;11.4711;1.6365;4.3206;12.2397;1.1798;2.8732;7.3817;2.8732;3.9785;5.3452;2.7877;4.4926;4.5969;0.0;5.814;14.4954;4.2583;9.6513;5.4323;0.0;9.488;2.1291;3.3013;11.5254;9.2011;5.6418;0.8825;1.1798;4.7404;10.9994;2.954;1.1798;LumA
TCGA-A8-A09M-01;10.4579;11.9902;3.8944;2.1879;7.1979;7.894;0.0;8.3091;2.8879;2.2964;3.7106;0.0;12.3708;1.648;9.0388;11.7544;3.2533;8.0531;12.4596;0.0;1.4742;11.1262;0.439;0.0;14.3447;1.2766;12.022;1.648;0.7751;0.0;2.8879;2.8879;2.8879;7.9175;2.4915;5.1641;2.1879;3.2533;9.7746;0.0;0.0;6.9996;10.4528;9.8151;0.0;13.1578;2.8168;9.4735;1.4742;1.2766;LumB
TCGA-A8-A09N-01;11.6267;10.6067;8.3278;5.9462;7.944;6.8053;1.6699;8.5389;4.6186;4.0627;6.9701;0.0;13.6635;1.4571;10.2201;0.5225;5.6276;7.5596;13.2149;7.1528;0.9052;0.0;3.4643;1.8554;4.2397;5.807;8.544;7.5529;4.6186;5.408;6.7362;8.9152;7.18;4.3049;1.8554;8.4004;4.8281;6.8497;5.3628;2.0196;1.2074;11.3562;11.0227;9.3908;3.4643;7.9794;3.7246;7.2437;9.5079;4.5395;LumB
TCGA-A8-A09Q-01;7.6144;9.8463;8.7144;7.0065;7.0816;4.0043;14.0822;11.5164;8.9851;8.5237;9.2263;0.0;12.6036;10.5364;6.3712;2.6401;12.9881;1.207;9.5572;4.3892;2.7841;8.5339;10.2594;6.9234;15.4349;0.0;2.851;4.0043;2.0946;1.207;3.0915;8.5616;4.4976;4.9433;5.8961;6.277;5.9198;5.2834;9.9343;0.4083;3.5195;10.6681;9.1904;3.7474;4.1967;7.7867;3.8816;6.6266;1.3981;1.207;LumB
TCGA-A8-A09R-01;12.1067;11.2389;6.3708;3.7419;5.9414;3.8026;5.988;10.3919;8.0622;7.1297;0.8981;7.1907;10.8477;2.2456;9.1925;2.6937;4.7805;1.5922;10.9825;2.2456;3.4313;9.8708;11.175;0.365;7.2216;0.0;14.3897;7.2327;3.3923;3.5776;5.5564;13.5268;7.9134;4.0483;4.7029;11.1656;0.365;10.4519;5.9616;0.656;3.0351;4.6707;10.8743;8.5791;7.8943;9.1631;12.1786;11.5356;8.7917;6.7013;LumB
TCGA-A8-A09T-01;10.9868;2.7011;9.8784;6.0669;11.8072;8.4867;11.9814;3.9943;0.8369;2.3018;3.1476;0.0;9.7341;0.0;9.9841;5.5422;7.5249;7.597;10.874;8.6367;9.9864;7.4938;11.4204;4.6197;13.6165;3.3832;0.0;8.6252;5.6364;7.0646;8.0803;4.9846;7.6087;1.7478;0.0;6.2716;7.3856;7.6768;6.1807;2.5153;0.0;7.4812;11.1328;8.9664;3.0136;7.3413;10.07;12.6274;4.1934;6.3709;LumA
TCGA-A8-A09V-01;0.3505;5.658;5.8559;4.5574;11.9266;4.6393;11.168;9.7069;6.7543;6.6115;5.2833;0.0;10.9817;6.2334;12.8702;2.2778;8.0822;1.2478;10.8089;1.7968;12.0805;11.8936;11.4761;11.2922;7.2861;4.7613;6.3929;7.0962;4.259;3.9352;6.3154;7.4852;6.6943;1.7968;3.8276;11.5221;2.1325;4.1062;9.2298;0.3505;2.4327;9.4391;9.4351;6.3976;1.2478;5.7785;11.815;7.4125;2.7002;4.4706;LumA
TCGA-A8-A09W-01;0.0;3.0956;4.5113;1.8139;11.6869;4.7989;0.0;10.5981;7.2275;5.8377;14.9172;0.0;10.68;5.7948;0.0;1.175;13.025;0.0;11.1183;9.617;0.0;7.6146;10.7052;2.3767;13.7413;0.0;3.5215;0.8787;0.0;0.8787;1.6307;6.9816;0.0;6.4283;4.4845;9.1346;0.0;10.4494;9.0975;0.0;3.5732;10.4368;10.6622;13.9863;0.0;1.6307;1.8139;0.0;0.0;0.0;LumB
TCGA-A8-A09X-01;0.0;0.8702;9.2288;7.6145;6.6489;14.2034;6.7632;15.5093;7.4738;7.4805;3.6543;5.3483;3.8739;7.6417;0.0;2.1082;8.7901;0.0;0.0;12.7009;4.7369;0.0;13.1908;12.4142;13.3815;2.3616;1.6181;1.6181;0.4998;13.0228;3.214;5.0206;1.4091;0.0;4.8025;9.7087;0.0;6.3816;10.5262;11.4419;4.0996;9.3888;8.1755;6.1822;3.914;8.8314;8.7435;0.8702;0.0;0.0;Her2
TCGA-A8-A09Z-01;2.3004;1.0501;4.9365;4.0309;2.8922;0.4403;10.7644;3.5046;1.6514;2.6675;1.2795;1.6514;1.0501;2.4013;0.0;9.9517;0.4403;0.0;10.429;0.7772;0.7772;10.4556;1.6514;0.7772;8.224;0.0;0.0;1.0501;0.0;0.7772;0.7772;8.8565;0.4403;1.0501;0.7772;0.0;0.0;3.203;10.6993;0.0;1.2795;9.328;5.1832;1.9468;0.0;10.2082;1.6514;1.2795;11.5376;0.0;LumB
TCGA-A8-A0A1-01;13.9471;14.9945;14.3645;11.9319;12.3916;2.3266;9.6577;12.1606;12.0358;11.8036;8.0799;9.7871;9.8968;6.3894;12.4692;0.0;12.7717;0.5869;12.1657;4.4649;1.8115;9.0406;10.7307;6.135;5.6639;1.3254;10.1738;5.9482;4.1347;3.7602;4.3631;7.3322;6.1756;0.5869;9.6415;10.5637;8.2586;4.6203;9.9708;0.0;8.017;7.2054;10.5827;6.5603;0.5869;10.1562;14.6653;9.0044;6.5526;4.4649;LumA
TCGA-A8-A0A2-01;1.4698;4.4362;14.457;9.8554;6.5579;3.8649;10.8424;7.4096;0.669;2.2735;5.6849;0.0;10.4091;1.3074;12.5749;4.494;8.3839;0.0;12.7612;0.0;2.5885;0.9146;11.7267;4.8444;7.8412;2.8469;0.0;8.7389;4.3554;3.6444;6.9266;9.4654;8.8297;13.0641;1.4698;7.5502;0.373;2.0857;0.0;0.9146;0.373;10.7651;8.8427;5.7653;1.6158;9.365;5.1741;8.7138;0.9146;6.5579;LumA
TCGA-A8-A0A4-01;0.5213;11.3374;15.1951;11.0461;10.576;9.239;2.1641;10.5385;3.2787;10.1107;3.5706;0.9034;8.9963;11.4935;9.919;0.5213;8.8282;1.6673;9.6211;1.8526;10.428;3.5168;12.358;8.1691;7.1005;9.1367;1.4547;13.3506;9.4628;10.2274;10.5394;2.0167;13.0027;6.1688;1.6673;5.9115;3.165;5.9828;10.2004;5.6111;2.7351;11.0455;11.7867;8.4904;9.7002;4.1325;9.3345;4.9758;3.721;9.9574;LumA
TCGA-A8-A0A6-01;4.8141;10.6324;18.6754;15.2849;14.4965;10.1749;7.2078;14.4281;7.7508;8.8657;14.1902;5.2769;6.7681;7.0371;10.7592;4.9935;8.3347;1.0454;11.5563;4.6708;8.6206;3.9906;13.118;4.7298;6.3551;10.5692;7.0076;11.5295;8.7149;9.4773;10.6435;10.8045;12.2234;5.2966;5.2163;9.1473;1.6452;8.8138;7.2538;7.4898;4.407;7.7401;15.9234;9.1714;5.5632;8.7295;6.7252;11.326;5.257;8.7021;LumA
TCGA-A8-A0A7-01;6.6144;7.5477;1.1229;0.0;4.983;12.524;2.1807;7.5171;8.1441;8.9116;5.6233;1.362;7.3256;1.9062;4.9467;7.664;7.8424;0.0;6.0652;2.6997;2.3005;5.1518;9.5682;1.5671;9.4821;8.7261;2.1807;8.397;5.4783;5.7758;8.8771;9.4461;9.4107;2.3005;5.2444;5.1196;0.0;12.6254;9.1194;3.435;2.5138;6.0652;7.7819;7.1372;5.3313;8.3801;3.8029;5.3172;0.0;4.8518;Her2
TCGA-A8-A0A9-01;8.1435;2.4313;10.9762;7.4292;11.104;1.8624;9.5286;9.238;6.6856;6.9881;2.5076;0.3706;10.727;1.1188;10.7741;0.9097;5.2774;3.6686;11.5772;4.6604;1.609;5.1162;11.0073;0.0;9.6381;0.0;2.1747;0.0;0.0;1.4634;1.1188;7.5536;1.7413;1.4634;4.5216;6.8989;2.2768;5.8897;8.4434;0.0;1.1188;7.3537;10.6873;2.0779;1.3014;7.2409;10.6309;10.991;6.8113;1.1188;LumA
TCGA-A8-A0AB-01;0.0;7.3454;9.1849;6.0603;9.7302;8.4016;10.3405;7.2287;8.5967;8.6816;10.7061;0.0;11.8416;2.7379;10.4644;2.9927;6.8153;0.0;10.8471;5.2983;7.2582;1.0223;12.604;6.908;10.9414;2.0332;0.0;8.9517;5.8636;5.7781;8.2264;9.5603;8.5558;5.8378;5.7015;9.4466;1.4877;2.681;0.0;1.839;4.9375;10.1283;11.6456;5.2909;6.1363;7.7854;4.55;2.7926;3.1265;7.1731;LumA
TCGA-A8-A0AD-01;4.1694;9.1383;17.3106;15.7016;11.8026;0.5218;1.4557;4.0978;9.0988;8.6317;7.2457;1.6684;5.4352;0.0;10.549;3.8147;3.5182;0.9042;12.2809;0.8354;13.9786;11.4364;9.6115;2.5343;7.2121;0.5218;1.2061;2.4215;1.2061;1.4557;2.5343;7.9621;3.4623;2.8279;5.6999;5.2981;1.4557;2.018;10.1037;0.0;4.2706;10.9627;11.6335;2.4215;0.9042;2.018;3.214;6.8905;9.9387;0.9042;LumA
TCGA-AC-A23C-01;15.4253;11.7599;9.3931;7.9416;5.43;8.0987;9.5901;13.9673;10.4363;9.4911;6.3347;7.6684;8.9536;3.4095;10.8311;1.6349;8.4731;2.2958;12.1612;3.4497;6.5305;4.5209;8.6412;0.9278;9.6561;4.7316;10.5642;9.2522;4.9992;3.5642;7.7634;5.2817;9.7182;4.1574;7.4072;8.9615;10.0754;7.323;9.3094;2.6813;5.1412;9.7037;9.2593;12.6005;3.0908;10.7368;9.1807;8.0306;1.8903;8.0504;LumA
TCGA-AC-A23E-01;11.0853;7.8338;15.4949;13.4614;13.2774;7.2099;0.939;11.3007;1.7848;2.7011;9.1701;2.223;11.7177;7.7625;9.7808;1.9075;11.0347;7.9328;11.0016;8.6456;2.3145;7.4979;10.5775;5.6236;3.7586;6.0734;7.5786;9.9;4.7377;3.9129;7.8261;8.647;10.3058;3.3892;0.939;8.3116;0.0;5.0882;9.3259;2.1253;3.7256;8.8451;11.5825;6.6837;4.0787;0.939;12.2184;6.0929;1.1524;8.8403;LumA
TCGA-AC-A23G-01;9.193;2.2122;10.5327;7.5914;11.3446;0.788;0.788;7.2216;4.5111;5.3307;1.2948;2.4224;12.5588;1.2948;8.5518;0.0;9.6115;0.788;9.6667;0.788;1.9661;3.8157;10.3431;0.0;3.8883;6.791;9.2284;13.472;9.6248;10.9336;11.5509;6.3258;13.4368;3.169;3.8883;6.4629;0.0;5.5702;9.503;4.8388;2.9147;6.772;11.6278;10.2025;3.8157;6.7526;8.1146;7.7605;1.2948;12.2398;LumA
TCGA-AC-A23H-01;14.9853;3.077;6.3246;3.7861;6.4477;10.0531;0.3758;13.6479;4.042;3.7224;7.9983;14.0137;0.6736;1.7572;10.355;1.4778;8.5428;0.0;9.8596;2.0953;13.3081;6.4913;11.8111;0.0;6.946;0.0;10.5269;2.7341;0.6736;1.1311;0.9204;9.9527;2.6681;1.8789;2.1924;10.7313;2.2368;8.091;11.0292;0.3758;0.9204;8.2161;9.5974;0.0;0.6736;7.218;12.2543;1.1311;1.1311;2.5263;Her2
TCGA-AC-A23H-11;6.0392;6.8827;12.6956;9.4713;4.4192;14.1007;1.8093;12.6892;13.5671;15.2122;11.0121;6.5606;5.6131;9.0879;6.9469;1.052;8.8625;2.7495;6.2163;7.2937;5.3476;2.1947;9.6624;6.4819;5.4337;7.1349;7.4296;14.1297;11.2677;12.3092;13.5589;3.7187;14.0344;5.9164;9.974;5.2827;1.4798;4.8887;10.1758;8.0067;7.2513;6.7642;9.0745;13.2146;8.8801;0.7787;8.2735;5.8374;7.9005;9.7119;Normal
TCGA-AC-A2B8-01;8.0446;0.8122;15.6699;12.8058;10.0077;5.2589;11.0168;5.5345;12.1048;11.5294;7.0307;0.0;6.9059;0.8122;8.8218;1.7082;9.9094;2.0961;10.496;0.3242;9.5441;2.9166;11.5052;2.0961;7.5425;2.7645;3.9174;8.2206;5.0443;5.3597;5.7389;7.7099;8.396;2.3309;9.5533;7.3775;11.0616;1.7082;1.3287;1.0056;8.6916;8.2815;11.1163;7.1886;10.3884;7.2849;3.9412;10.2319;3.0543;6.5149;LumA
TCGA-AC-A2BK-01;1.1885;0.0;0.4003;0.4003;3.8188;0.0;9.6511;0.4003;2.0697;1.5454;0.4003;0.0;0.7133;2.2743;0.0;9.1675;1.378;0.0;0.0;0.0;2.2743;5.2272;10.4058;1.1885;0.0;11.7312;2.7562;3.944;9.0019;9.8381;2.0697;0.0;6.3043;14.013;0.7133;0.0;0.0;0.4003;7.4377;10.3928;0.0;0.0;9.6121;0.0;5.8719;3.9137;3.9137;9.3763;5.2394;9.8486;Basal
TCGA-AC-A2BM-01;2.3618;10.1331;4.1056;2.5435;5.0023;4.2694;10.7832;6.9561;6.4809;5.8036;0.757;0.0;11.6642;0.4276;11.1868;1.025;6.5085;4.8027;12.2769;1.251;0.757;1.251;1.6182;6.0639;3.7088;1.025;5.4177;6.1505;2.4555;1.7719;6.4809;0.757;6.8306;1.7719;3.8535;7.3224;12.0781;1.4463;10.0981;0.4276;2.9819;5.8985;6.9561;4.6916;5.6032;10.0761;1.9107;8.8429;0.4276;4.1342;LumB
